depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_5,lineage_6,lineage_4,CCNL2,CDK11A,CDK11B
ACH-001619,OCUG1,Biliary Tract,Intracholecystic Papillary Neoplasm,"Gallbladder Adenocarcinoma, NOS",,,,6.6202373718,5.1932527697,5.9386267977
ACH-001542,KON,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,,4.6449389222,4.0406460096,4.0654192701
ACH-001626,OSC20,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,,6.3275651545,5.0928626025,4.9902016257
ACH-001625,OSC19,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,,4.6356133747,4.1662177524,5.04121256
ACH-000475,HUH1,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,HBs Antigen Carrier,,,5.5677060941,4.9391354027,4.548898116
ACH-001540,KMLS1,Soft Tissue,Liposarcoma,Liposarcoma,,,,5.0611743136,3.3991500971,3.5368222549
ACH-000430,TYKNU,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,High Grade Serous,,,6.9438721565,5.5272748555,5.4415080137
ACH-000796,MCAS,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Mucinous Ovarian Cancer,Mucinous,,,6.1097059694,4.7331735837,5.1822565698
ACH-000351,MKN1,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Adenosquamous Carcinoma of the Stomach,,,,6.335065969,4.6701242007,5.1013735822
ACH-000356,MKN45,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Diffuse Type Stomach Adenocarcinoma,Diffuse Gastric,,,6.4016158121,4.8800126841,5.4336807159
ACH-000758,MKN74,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Tubular Stomach Adenocarcinoma,,,,6.2173970523,5.728430299,5.1335200871
ACH-000565,RCM1,Bowel,Colorectal Adenocarcinoma,Rectal Adenocarcinoma,,,,6.5153709634,4.2101357775,4.4424945312
ACH-000561,TDOTT,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,6.306692831,4.506762696,4.6926594584
ACH-000480,HUH7,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,5.6251073955,4.5747440381,4.8181956318
ACH-000393,HLF,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,5.8413446604,4.8527883831,5.3418424535
ACH-000976,HUCCT1,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,Intrahepatic,,,4.4271620218,2.9877710956,2.434541895
ACH-000808,HUH28,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,Intrahepatic,,,5.8788239583,4.6264236122,5.1566336549
ACH-001526,HUO9,Bone,Osteosarcoma,Osteosarcoma,,,,6.4173158557,5.0338059336,5.0304005429
ACH-000476,JHH4,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,6.8150688305,4.9146081188,5.1537185422
ACH-001716,GOTO,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,,,6.0645231833,4.4082335445,4.3182250335
ACH-001674,TGW,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,,,7.5681290863,5.9718379234,6.4156113454
ACH-000472,HSC2,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,,5.8976490984,3.8512117599,3.59758326
ACH-000778,HSC3,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,,6.1183224575,4.6550448412,4.5916467763
ACH-000607,KYM1,Soft Tissue,Rhabdomyosarcoma,Embryonal Rhabdomyosarcoma,,,,7.2829460482,4.7331735837,5.2456368237
ACH-000570,YKG1,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,7.0530086205,5.3517361092,5.3389489642
ACH-000528,ABC1,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,5.2960498715,3.708676565,5.0459314091
ACH-000670,SBC5,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.7594876216,5.9608526582,5.7969125446
ACH-001307,8505C,Thyroid,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,,,,6.0407339459,4.3561827317,5.285206901
ACH-000171,VMRCRCZ,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,,,,5.759148902,3.4554434402,3.9849914563
ACH-001603,NH12,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,,,5.2745599496,3.444783597,3.8171603864
ACH-000144,RERFGC1B,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,,,,8.4324959757,5.7724178185,5.7964402294
ACH-000684,KMRC1,Kidney,Renal Cell Carcinoma,Renal Clear Cell Carcinoma,Clear Cell,,,4.0560104941,3.2506506149,3.579718793
ACH-000313,KMRC3,Kidney,Renal Cell Carcinoma,Renal Clear Cell Carcinoma,Clear Cell,,,6.189909334,4.0958900205,3.972073865
ACH-001523,HSC1,Skin,Cutaneous Squamous Cell Carcinoma,Cutaneous Squamous Cell Carcinoma,,,,6.175568436,3.9224283076,4.5208521031
ACH-001524,HSC5,Skin,Cutaneous Squamous Cell Carcinoma,Cutaneous Squamous Cell Carcinoma,,,,7.0409482705,4.9817822234,4.9436042316
ACH-001521,HKA1,Skin,Cutaneous Squamous Cell Carcinoma,Cutaneous Squamous Cell Carcinoma,Keratoacanthoma,,,6.3407216823,4.859169505,5.2357604592
ACH-001522,HMY1,Skin,Melanoma,Melanoma,,,,6.4846035472,4.13303107,4.3479144796
ACH-000791,RERFLCAD1,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,7.6740548169,5.074450854,5.1272207085
ACH-000774,RERFLCAD2,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.2847535534,5.0576651031,4.8223085629
ACH-000296,OUMS23,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,6.9633614271,5.0372743833,5.0277735828
ACH-001641,SAT,Head and Neck,Head and Neck Squamous Cell Carcinoma,Head and Neck Squamous Cell Carcinoma,,,,5.6180577895,4.3416487895,4.6759104898
ACH-000734,JHH5,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,6.1199328685,4.4070926581,4.4589221234
ACH-000217,JHH6,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,7.406038033,5.3480223846,5.1972074315
ACH-000848,JHH7,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,6.5391855636,6.1514825771,5.6445899594
ACH-001607,NOZ,Biliary Tract,Intracholecystic Papillary Neoplasm,"Gallbladder Adenocarcinoma, NOS",,,,5.5606283105,4.1167068105,4.8190894354
ACH-000467,HCC56,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,6.1272486349,5.0587899393,4.4114934569
ACH-001645,SEKI,Skin,Melanoma,Melanoma,,,,5.9948828357,3.8119407646,3.985599008
ACH-000527,OVISE,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Clear Cell Ovarian Cancer,Clear Cell,,,6.1366560412,4.2412598898,4.285152085
ACH-000443,OVKATE,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,High Grade Serous,,,7.4326768485,5.081482884,5.2875411104
ACH-000663,OVTOKO,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Clear Cell Ovarian Cancer,Clear Cell,,,4.6733858411,3.3770325084,3.7014369093
ACH-000620,JHH1,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,7.0988134171,5.3311974042,5.6064118421
ACH-000250,KMRC20,Kidney,Renal Cell Carcinoma,Renal Clear Cell Carcinoma,,,,6.1714899992,4.9628739717,4.7124530599
ACH-001443,ASH3,Thyroid,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,,,,4.8819454778,5.0713805427,5.7594544161
ACH-000919,IM95,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,,,,5.8761163829,4.6764035466,4.7368282786
ACH-001528,IHH4,Thyroid,Well-Differentiated Thyroid Cancer,Papillary Thyroid Cancer,Papillary,,,6.47438673,4.6633496057,3.9844411344
ACH-000843,HARA,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,5.3257823496,4.1930069152,4.5031792506
ACH-000652,SUIT2,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.907489861,5.3983074266,5.4053390439
ACH-000984,HEC6,Uterus,Endometrial Carcinoma,Uterine Adenosquamous Carcinoma,,,,7.1130588659,6.1777357703,6.0016557137
ACH-000994,HEC59,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,6.877943165,5.285398352,5.1390561689
ACH-000972,HEC151,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,6.3687651934,4.9516544245,4.8498876419
ACH-000990,HEC108,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,7.670345812,4.8415876898,3.8955252635
ACH-001518,HEC116,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,6.7770322995,4.8909049858,4.9464910423
ACH-000996,HEC251,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,6.6015749192,5.3321370278,5.1602694846
ACH-000946,HEC265,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,6.3727371541,5.1204880206,4.9018205179
ACH-000831,HEC50B,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,6.2406095853,4.8088076764,5.0190099683
ACH-000862,KMBC2,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,,6.9490855937,5.4232819024,5.3692095666
ACH-001513,HCA1,Cervix,Cervical Adenocarcinoma,Endocervical Adenocarcinoma,Endocervical,,,6.1492075797,4.6223708148,4.2425215788
ACH-000714,KMS11,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,,6.2141976509,5.8684540547,5.5937345373
ACH-000598,KMS21BM,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,,5.4331301984,4.5880850646,4.5852323616
ACH-000576,KMS27,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,,5.638474555,4.768968596,5.0941762211
ACH-001541,KMS28PE,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,,6.0216103,5.0296950097,5.1828480139
ACH-000419,KMS28BM,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,,6.2918327668,5.8292301735,5.7118720153
ACH-000541,KMS34,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,,5.1440604023,4.70316032,4.683163889
ACH-001515,HCS2,Cervix,Cervical Squamous Cell Carcinoma,Cervical Squamous Cell Carcinoma,,,,5.8648650908,4.5113886352,4.6185977285
ACH-001516,HCSC1,Cervix,Cervical Adenocarcinoma,Endocervical Adenocarcinoma,Endocervical,,,6.2053682369,4.6940295952,5.2781282018
ACH-001539,KML1,Lymphoid,Mature B-Cell Neoplasms,Germinal Center B-Cell Type,B-cell,,,6.3013187961,4.9750563219,4.6105276871
ACH-000232,U251MG,CNS/Brain,Diffuse Glioma,Astrocytoma,Astrocytoma,,,7.0819006655,4.8048261374,5.229091643
ACH-001532,JMURTK2,Kidney,Rhabdoid Cancer,Rhabdoid Cancer,,,,7.1054160911,5.0622299994,5.0314855656
ACH-001537,KKU055,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,,,,6.920609,5.6014127422,5.3719197089
ACH-001538,KKU213,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,Intrahepatic,,,5.6269549007,4.0180857769,4.9823565646
ACH-001608,NP2,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,6.8058588873,5.6390432906,5.3617129571
ACH-001609,NP3,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,5.9643536796,4.3690741804,5.1414123176
ACH-001536,KKU100,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Extrahepatic Cholangiocarcinoma,Extrahepatic,,,6.5816250426,5.2362066052,4.1189821434
ACH-001610,NP5,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,6.7091808838,4.8638453056,5.0588691938
ACH-001622,ONDA7,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,6.6857764385,4.984219548,4.8019038057
ACH-001624,ONDA9,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,5.5681748592,4.2725755747,4.7974131046
ACH-001623,ONDA8,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,6.3584412351,4.8551484734,4.5480641554
ACH-001495,EMTOKA,Uterus,Endometrial Carcinoma,Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor,,,,5.9290890312,5.0911792818,5.2016709914
ACH-001611,NP8,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,6.4803567249,4.8252812271,5.5112458736
ACH-000035,NCIH1650,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,NSCLC Adenocarcinoma,,,6.1008615883,4.9803390387,4.1068376301
ACH-000383,OE33,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Esophageal Adenocarcinoma,,,,5.7168631426,3.7597458784,4.4324308816
ACH-001113,LC1SQSF,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,6.8695447514,4.6810774779,5.1454126287
ACH-000705,LC1F,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,5.8794481298,3.7997440036,4.6233080951
ACH-000261,RERFLCAI,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,5.6150692323,4.3692184852,5.1006176125
ACH-002051,LU134A,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,5.7452663099,4.5449085849,5.5623761013
ACH-002038,HSKTC,Ovary/Fallopian Tube,"Ovarian Cancer, Other","Ovarian Cancer, Other",,,,5.6729544679,4.9193415275,5.82108635
ACH-000672,IALM,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,NSCLC Large Cell,,,6.3403690052,4.1756828052,4.3259249369
ACH-002019,HOKUG,Cervix,Glassy Cell Carcinoma of the Cervix,Glassy Cell Carcinoma of the Cervix,,,,6.1847723183,5.0878061977,5.4128308518
ACH-002026,HHUA,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,5.2410562945,4.8784339496,5.1735839677
ACH-002027,HOUAI,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,6.4403712324,4.7634432616,4.6331506728
ACH-002046,HTMMT,Uterus,Endometrial Carcinoma,Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor,,,,5.7677122444,4.7121016063,4.8863705323
ACH-002041,HOTHC,Thyroid,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,,,,6.2517144392,5.1780934028,5.7165616456
ACH-002070,HKBMM,CNS/Brain,Meningothelial Tumor,Meningioma,,,,5.9090571467,4.564285618,4.775390752
ACH-000159,OSRC2,Kidney,Renal Cell Carcinoma,Renal Clear Cell Carcinoma,,,,7.1467177803,5.2055191409,4.876961869
ACH-000756,GI1,CNS/Brain,Diffuse Glioma,Gliosarcoma,Glioblastoma,,,6.5464525384,4.6965151581,5.0804423147
ACH-000305,ECGI10,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,7.1713874355,5.8706525811,4.9431864303
ACH-000998,CW2,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,MSI,,4.9804062287,4.8123380869,5.1294470835
ACH-002044,HSQ89,Head and Neck,Head and Neck Squamous Cell Carcinoma,Sinonasal Squamous Cell Carcinoma,Sinus,,,6.1105946822,5.1953301436,5.6885551422
ACH-002084,MMAC,Skin,Melanoma,Melanoma,,,,4.8964529345,3.7925940751,4.5519081432
ACH-002033,HMMME,Pleura,Pleural Mesothelioma,"Pleural Mesothelioma, Epithelioid Type",,,,6.5230092207,4.7890911219,4.6119984829
ACH-002050,HTST,Other,Extra Gonadal Germ Cell Tumor,Extra Gonadal Germ Cell Tumor,Sacrococcygeal,,,5.2502314978,3.9073948324,4.4672140022
ACH-002024,ECC4,Bowel,Colorectal Adenocarcinoma,Rectal Adenocarcinoma,,,,6.0492804787,4.3902306034,4.9670996527
ACH-000560,ECC10,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Small Cell Carcinoma of the Stomach,,,,6.8327654837,5.0550372434,4.6101981458
ACH-000678,MKN7,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Tubular Stomach Adenocarcinoma,Tubular,,,5.8494202905,4.2559506299,4.9846540972
ACH-000265,KP4,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,6.1974222182,5.2271446339,5.4759337966
ACH-000225,ECC12,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Small Cell Carcinoma of the Stomach,,,,7.4370605935,5.2985794991,5.5026784407
ACH-002042,T3M5,Head and Neck,Head and Neck Squamous Cell Carcinoma,Head and Neck Squamous Cell Carcinoma,,,,5.5489973154,4.7150897391,3.9373108016
ACH-002021,T3M3,Uterus,Gestational Trophoblastic Disease,Choriocarcinoma,,,,5.250802709,4.9738297465,5.5204076538
ACH-000813,T3M10,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,NSCLC Large Cell,,,3.4552070693,4.2035705792,5.5477897753
ACH-000085,T3M4,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,7.2191602222,4.8838022883,4.9300917571
ACH-002067,NOS1,Bone,Osteosarcoma,Osteosarcoma,,,,4.8148902124,3.1116474677,3.7266397964
ACH-000458,CJM,Skin,Melanoma,Melanoma,,,,7.0124950436,5.3832444586,5.290536834
ACH-000255,LMSU,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,,,,6.5948213045,5.0018918705,5.261320816
ACH-000949,TGBC11TKB,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,,,,7.287332217,5.3283750431,4.7650837058
ACH-000189,RCC10RGB,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,,,,7.4373732566,4.4541222468,4.2995182931
ACH-002023,TGBC18TKB,Ampulla of Vater,Ampullary Carcinoma,Ampullary Carcinoma,Papillotubular,,,5.1297449966,4.1376583651,4.6001879768
ACH-000239,HUG1N,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Tubular Stomach Adenocarcinoma,Tubular,,,6.5122990436,5.3735252182,5.4105605074
ACH-002077,LU165,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,6.756244545,4.2963446472,6.8270869842
ACH-002025,TT1TKB,Bowel,Colorectal Adenocarcinoma,Rectal Adenocarcinoma,,,,5.5597374663,4.5491452057,4.4631262768
ACH-002061,P2URK562,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",,,,6.9491043168,5.9587936063,5.0331115014
ACH-000495,TUHR4TKB,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,,,,6.3114569533,4.0767007509,4.0934524275
ACH-000459,TUHR10TKB,Kidney,Renal Cell Carcinoma,Renal Clear Cell Carcinoma,,,,5.8698504958,4.2231817034,4.4728591386
ACH-000671,HUH6,Liver,Hepatoblastoma,Hepatoblastoma,,,,6.4565448803,4.9866405395,5.3654211638
ACH-000317,TUHR14TKB,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,,,,6.0138159956,3.9233093979,3.6224419089
ACH-002035,LCAM1,Lung,Non-Small Cell Lung Cancer,Poorly Differentiated Non-Small Cell Lung Cancer,,,,6.2869917776,2.5514688992,4.9868449177
ACH-000397,TEN,Uterus,Endometrial Carcinoma,Uterine Clear Cell Carcinoma,,,,5.8511152143,4.6969907773,5.2141110989
ACH-000507,KE39,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,,,,6.0003771547,4.9940897946,5.0360906889
ACH-000167,KE97,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,,5.2966499972,4.6768855003,4.8449522201
ACH-000324,JHOC5,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Clear Cell Ovarian Cancer,Clear Cell,,,4.9035599543,3.8969738719,4.4969373066
ACH-000132,JHOS2,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,High Grade Serous,,,5.8713147442,4.9616758313,3.985795072
ACH-000928,JHUEM1,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,6.3451887745,4.5565980144,4.0723872014
ACH-001864,YSCCC,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,Intrahepatic,,,6.3402456912,4.762003688,5.7241319724
ACH-000909,JHUEM2,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,6.8963860078,5.302415869,5.4212528844
ACH-000173,JHUEM3,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,7.3407894537,5.4054849656,5.0975898636
ACH-000237,JHOM1,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Mucinous Ovarian Cancer,Mucinous,,,6.3486004227,5.0092669277,4.9858803414
ACH-000993,JHUEM7,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,5.9058539536,5.0330869664,4.8354840729
ACH-000584,JHOS4,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,High Grade Serous,,,6.4636219036,4.7511764671,5.1077837724
ACH-000333,JHOM2B,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Mucinous Ovarian Cancer,Mucinous,,,7.2633624985,5.8618393292,5.8058579932
ACH-002048,RMSYM,Soft Tissue,Rhabdomyosarcoma,Embryonal Rhabdomyosarcoma,Embryonal,,,5.9023075787,4.4213437618,4.4341679595
ACH-002062,SLVL,Lymphoid,Mature B-Cell Neoplasms,Splenic Marginal Zone Lymphoma,B-cell,,,4.9316298307,4.1422695232,3.6696231566
ACH-000592,TM31,CNS/Brain,Diffuse Glioma,Astrocytoma,,,,4.9760087128,3.6079131371,4.3468418522
ACH-002055,TL1,Lymphoid,Mature B-Cell Neoplasms,Burkitt Lymphoma,B-cell Burkitt,,,6.2069588948,4.7106050037,4.3200426969
ACH-002020,SKGIIIA,Cervix,Cervical Squamous Cell Carcinoma,Cervical Squamous Cell Carcinoma,,,,5.9097300952,4.0591565531,4.976161139
ACH-002080,TN2,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,Adrenal,,,6.1514257625,4.1707305494,4.7160221707
ACH-000205,PK59,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,6.9089630412,5.527550214,4.9292429451
ACH-000947,OVK18,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Endometrioid Ovarian Cancer,Endometrioid,,,6.0484220744,4.802609656,5.1947260928
ACH-000553,SQ1,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,5.7287985504,4.6229325894,5.0553172987
ACH-002059,P30OHK,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,B-cell,,,5.9317357604,4.9396451622,5.4775148833
ACH-000674,NUGC4,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Diffuse Type Stomach Adenocarcinoma,Diffuse Gastric,,,6.3922989068,4.3698083711,4.4763229688
ACH-000764,SH10TC,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Mucinous Stomach Adenocarcinoma,Mucinous,,,4.8627142584,3.9738846646,4.2472681342
ACH-000471,LI7,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,5.5063170358,4.5788614562,4.931787921
ACH-000408,TE5,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,5.7843005699,4.3798015604,3.846030699
ACH-000605,TE6,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,6.760647112,4.1431715968,4.298868302
ACH-000353,TE15,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,5.8725687429,4.5992828724,4.7163801907
ACH-000484,VMRCRCW,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,,,,8.0059084242,4.6792929791,4.9715105079
ACH-000563,EBC1,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,6.2726136527,5.6346461426,5.4549581349
ACH-000769,LK2,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,5.3969257808,4.2635593619,4.5521885619
ACH-000307,PK1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.0790220483,4.4773770989,4.8983566878
ACH-000468,PK45H,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,7.0121444628,5.1140012237,4.8730525969
ACH-002029,SAS,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Tongue,,,5.3501007755,4.0256487045,4.4400084546
ACH-002043,CA922,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Gingival,,,5.4322266807,3.5782327139,3.5794206884
ACH-000694,TE9,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,6.2094709895,4.7870031124,4.9254172516
ACH-000917,TE4,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,5.0354347786,3.8378797355,4.5755582769
ACH-000452,TE8,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,8.1759536397,5.5300261978,5.4439081032
ACH-000318,TE10,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,6.3366275206,5.155354817,5.0781408804
ACH-000488,TE11,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,5.6693930473,3.2931579292,4.9838360359
